frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
9487, 316.2, 0.96185, 1, 0.147498, 0.0911167, -0.984856, -0.0413875, 0.162804, -0.98579, 0.0411983, 0.257, -0.965533, -0.127968, 0.359485, -0.924335
9488, 316.233, 0.962465, 1, 0.140008, 0.0908369, -0.985975, -0.0400778, 0.168952, -0.984809, 0.0369895, 0.25502, -0.966228, -0.122211, 0.36189, -0.924176
9489, 316.267, 0.961188, 1, 0.136821, 0.0846984, -0.986968, -0.0383697, 0.174284, -0.983948, 0.0306841, 0.248362, -0.968181, -0.120945, 0.365371, -0.922971
9490, 316.3, 0.962036, 1, 0.138473, 0.0878813, -0.986459, -0.0355347, 0.157862, -0.986822, 0.0383302, 0.252891, -0.966735, -0.11679, 0.351308, -0.928947
9491, 316.333, 0.963881, 1, 0.141399, 0.0874951, -0.986079, -0.034351, 0.168224, -0.98515, 0.0384521, 0.251489, -0.967096, -0.115425, 0.360986, -0.9254
9492, 316.367, 0.961129, 1, 0.138427, 0.0869856, -0.986545, -0.0368134, 0.166654, -0.985328, 0.0343006, 0.253634, -0.966692, -0.119121, 0.361997, -0.924537
9493, 316.4, 0.960835, 1, 0.15807, 0.0894429, -0.983369, -0.0428537, 0.146061, -0.988347, 0.0552862, 0.257611, -0.964666, -0.128753, 0.349244, -0.928144
9494, 316.433, 0.962524, 1, 0.153629, 0.0891146, -0.984102, -0.0468192, 0.154459, -0.986889, 0.0530417, 0.257201, -0.964901, -0.128514, 0.356828, -0.925288
9495, 316.467, 0.964356, 1, 0.143279, 0.0870258, -0.985849, -0.0465831, 0.140797, -0.988942, 0.0440586, 0.257989, -0.965143, -0.129799, 0.344433, -0.929795
9496, 316.5, 0.964352, 1, 0.147808, 0.0945607, -0.984485, -0.0422681, 0.151843, -0.9875, 0.0476563, 0.264087, -0.963321, -0.12572, 0.353705, -0.92687
9497, 316.533, 0.962628, 1, 0.145443, 0.0826708, -0.985907, -0.0472639, 0.148764, -0.987743, 0.0444261, 0.253829, -0.966228, -0.129733, 0.351987, -0.926971
9498, 316.567, 0.962478, 1, 0.145772, 0.0856195, -0.985606, -0.0488513, 0.149222, -0.987596, 0.0442124, 0.25385, -0.966233, -0.132327, 0.350023, -0.927348
9499, 316.6, 0.963218, 1, 0.158605, 0.0917554, -0.983069, -0.0396464, 0.141011, -0.989214, 0.0573572, 0.261329, -0.963544, -0.126165, 0.344828, -0.930148
9500, 316.633, 0.962163, 1, 0.157754, 0.085386, -0.98378, -0.0477838, 0.152061, -0.987215, 0.058707, 0.254987, -0.965161, -0.128242, 0.355948, -0.925665
9501, 316.667, 0.963856, 1, 0.149212, 0.0793709, -0.985614, -0.0502455, 0.152649, -0.987002, 0.056676, 0.254958, -0.96529, -0.123119, 0.360638, -0.924544
9502, 316.7, 0.959446, 1, 0.161653, 0.0817974, -0.983452, -0.0474658, 0.158088, -0.986284, 0.0601117, 0.252567, -0.96571, -0.128331, 0.363083, -0.922877
9503, 316.733, 0.955324, 1, 0.161482, 0.0781873, -0.983773, -0.0495641, 0.162896, -0.985398, 0.0580071, 0.260457, -0.963741, -0.130941, 0.377887, -0.916546
9504, 316.767, 0.953261, 1, 0.127003, 0.0882685, -0.987967, -0.0638053, 0.169047, -0.983541, 0.0219828, 0.283948, -0.958588, -0.147172, 0.392449, -0.907923
9505, 316.8, 0.948899, 1, 0.133208, 0.0990749, -0.986124, -0.0779322, 0.160247, -0.983996, 0.0262365, 0.293778, -0.955513, -0.166613, 0.387362, -0.906747
9506, 316.833, 0.951859, 1, 0.122698, 0.0887765, -0.988465, -0.0633133, 0.166943, -0.983932, 0.0167315, 0.277012, -0.960721, -0.148448, 0.382262, -0.912052
9507, 316.867, 0.955482, 1, 0.134469, 0.0865923, -0.987127, -0.0750701, 0.179937, -0.98081, 0.00507779, 0.272482, -0.962147, -0.179776, 0.394089, -0.901318
9508, 316.9, 0.954521, 1, 0.132734, 0.0975555, -0.986339, -0.0776728, 0.178291, -0.980907, 0.00907336, 0.280285, -0.959874, -0.179553, 0.389936, -0.903167
9509, 316.933, 0.962496, 1, 0.10635, 0.0946273, -0.989816, -0.0735005, 0.161388, -0.98415, 0.0118865, 0.299588, -0.953995, -0.150464, 0.391031, -0.907995
9510, 316.967, 0.960557, 1, 0.10951, 0.0756762, -0.991101, -0.0740071, 0.144298, -0.986763, 0.0172457, 0.309911, -0.950609, -0.14849, 0.403056, -0.903049
9511, 317, 0.962544, 1, 0.123782, 0.105979, -0.986634, -0.0849768, 0.159199, -0.983583, 0.0368889, 0.310009, -0.950018, -0.156476, 0.394061, -0.905666
9512, 317.033, 0.966032, 1, 0.111266, 0.107148, -0.987998, -0.0905313, 0.161745, -0.982671, 0.0238881, 0.319284, -0.947358, -0.162001, 0.402979, -0.900757
9513, 317.067, 0.967869, 1, 0.113107, 0.100729, -0.988464, -0.0934454, 0.162978, -0.982194, 0.0206674, 0.315822, -0.948593, -0.168223, 0.407025, -0.897793
9514, 317.1, 0.97007, 1, 0.133379, 0.100273, -0.985979, -0.0868774, 0.166465, -0.982213, 0.0436396, 0.312244, -0.948999, -0.158328, 0.409938, -0.898267
9515, 317.133, 0.972898, 1, 0.132157, 0.0955469, -0.986613, -0.0804799, 0.166168, -0.982808, 0.0373103, 0.316675, -0.9478, -0.156254, 0.416742, -0.895495
9516, 317.167, 0.969449, 1, 0.139399, 0.093252, -0.985836, -0.0757061, 0.15589, -0.984869, 0.0459533, 0.320279, -0.946208, -0.15182, 0.413684, -0.897673
9517, 317.2, 0.97118, 1, 0.125665, 0.0998063, -0.98704, -0.0821133, 0.166771, -0.98257, 0.0356202, 0.334985, -0.94155, -0.153733, 0.430412, -0.889444
9518, 317.233, 0.973561, 1, 0.113075, 0.0978885, -0.988753, -0.0777791, 0.160878, -0.983905, 0.029537, 0.331633, -0.942946, -0.144293, 0.420833, -0.895589
9519, 317.267, 0.973346, 1, 0.108813, 0.0876176, -0.990193, -0.0660947, 0.153043, -0.986007, 0.0153745, 0.324213, -0.945859, -0.142369, 0.412903, -0.899579
9520, 317.3, 0.974095, 1, 0.118288, 0.0833908, -0.989472, -0.0765688, 0.162377, -0.983753, 0.0239566, 0.320469, -0.946956, -0.150851, 0.424209, -0.892911
9521, 317.333, 0.974695, 1, 0.129479, 0.0845367, -0.987972, -0.0773542, 0.149772, -0.98569, 0.0404761, 0.310002, -0.949874, -0.149397, 0.403595, -0.902658
9522, 317.367, 0.974098, 1, 0.129736, 0.106551, -0.985807, -0.0813607, 0.163201, -0.983232, 0.0475399, 0.32162, -0.945675, -0.148341, 0.407707, -0.900983
9523, 317.4, 0.973683, 1, 0.121849, 0.0992606, -0.987573, -0.0797504, 0.159663, -0.983945, 0.0397875, 0.307381, -0.950755, -0.146118, 0.3957, -0.906681
9524, 317.433, 0.974565, 1, 0.120693, 0.106272, -0.986985, -0.0751645, 0.170722, -0.982448, 0.0459775, 0.318184, -0.946913, -0.133656, 0.409286, -0.902564
9525, 317.467, 0.97316, 1, 0.114661, 0.0825354, -0.98997, -0.0758848, 0.152851, -0.985331, 0.0374624, 0.294041, -0.955058, -0.13596, 0.390107, -0.910677
9526, 317.5, 0.974141, 1, 0.120368, 0.0855377, -0.989037, -0.0743024, 0.16285, -0.983849, 0.0384911, 0.29783, -0.953843, -0.137348, 0.401088, -0.905684
9527, 317.533, 0.975701, 1, 0.111622, 0.0777316, -0.990706, -0.070456, 0.155043, -0.985392, 0.0283182, 0.296224, -0.954699, -0.134979, 0.397576, -0.907587
9528, 317.567, 0.975097, 1, 0.116833, 0.0849021, -0.989516, -0.071059, 0.153215, -0.985635, 0.0381783, 0.297622, -0.95392, -0.132517, 0.392196, -0.910287
9529, 317.6, 0.976446, 1, 0.104272, 0.0794331, -0.991372, -0.087739, 0.155126, -0.983991, 0.020016, 0.298131, -0.954315, -0.152765, 0.399432, -0.903945
9530, 317.633, 0.976601, 1, 0.129138, 0.0827387, -0.988169, -0.0820775, 0.157439, -0.984112, 0.0486363, 0.290274, -0.955707, -0.14357, 0.394856, -0.907456
9531, 317.667, 0.975152, 1, 0.116184, 0.0835036, -0.989711, -0.0812619, 0.148171, -0.985618, 0.0332407, 0.295682, -0.954708, -0.147369, 0.38811, -0.909754
9532, 317.7, 0.97541, 1, 0.118225, 0.0935455, -0.988571, -0.0863208, 0.144383, -0.98575, 0.0349735, 0.308637, -0.950537, -0.155198, 0.389024, -0.908061
9533, 317.733, 0.975301, 1, 0.123903, 0.104371, -0.98679, -0.0755104, 0.151513, -0.985567, 0.0463205, 0.318165, -0.946903, -0.1399, 0.394422, -0.908218
9534, 317.767, 0.973924, 1, 0.123314, 0.114634, -0.985725, -0.0874156, 0.151724, -0.98455, 0.0459734, 0.330257, -0.942771, -0.153289, 0.39814, -0.904426
9535, 317.8, 0.976524, 1, 0.113623, 0.0984487, -0.988634, -0.0856969, 0.15553, -0.984107, 0.0374355, 0.323577, -0.945461, -0.146736, 0.407971, -0.901126
9536, 317.833, 0.976206, 1, 0.112046, 0.085746, -0.989997, -0.0900325, 0.15872, -0.98321, 0.0383587, 0.310095, -0.949931, -0.145561, 0.409778, -0.900497
9537, 317.867, 0.974257, 1, 0.114737, 0.076038, -0.990482, -0.0901556, 0.160291, -0.982944, 0.0391816, 0.301042, -0.952806, -0.145393, 0.411691, -0.899651
9538, 317.9, 0.97389, 1, 0.107747, 0.0791663, -0.991021, -0.089741, 0.1487, -0.984802, 0.031011, 0.30378, -0.952237, -0.1492, 0.399324, -0.904588
9539, 317.933, 0.973886, 1, 0.0908529, 0.0890934, -0.991871, -0.091566, 0.149098, -0.984574, 0.0243919, 0.319031, -0.94743, -0.143046, 0.402776, -0.904052
9540, 317.967, 0.973249, 1, 0.10038, 0.0775872, -0.991919, -0.0914776, 0.157479, -0.983276, 0.036778, 0.310385, -0.949899, -0.136508, 0.414044, -0.899963
9541, 318, 0.973258, 1, 0.113189, 0.096593, -0.988867, -0.106918, 0.160804, -0.981178, 0.0525935, 0.320479, -0.945794, -0.151296, 0.413961, -0.897633
9542, 318.033, 0.97118, 1, 0.103944, 0.0929418, -0.990231, -0.102948, 0.152582, -0.982914, 0.0439297, 0.321486, -0.945895, -0.147906, 0.408498, -0.900696
9543, 318.067, 0.973624, 1, 0.100646, 0.0801288, -0.99169, -0.103833, 0.152446, -0.982842, 0.0403385, 0.314712, -0.94833, -0.146793, 0.41296, -0.898842
9544, 318.1, 0.972652, 1, 0.0952019, 0.0911796, -0.991273, -0.115616, 0.16664, -0.979216, 0.0393774, 0.326171, -0.94449, -0.153582, 0.427139, -0.891047
9545, 318.133, 0.976144, 1, 0.104304, 0.0892521, -0.990533, -0.109868, 0.162683, -0.980542, 0.0494259, 0.319951, -0.946144, -0.147522, 0.419975, -0.895465
9546, 318.167, 0.972581, 1, 0.104991, 0.0852584, -0.990812, -0.106975, 0.149057, -0.983025, 0.0468171, 0.319412, -0.946459, -0.149716, 0.410197, -0.899624
9547, 318.2, 0.975108, 1, 0.111869, 0.08964, -0.989672, -0.107995, 0.148289, -0.98303, 0.0558124, 0.319736, -0.945861, -0.149739, 0.406774, -0.901173
9548, 318.233, 0.972504, 1, 0.112031, 0.0886139, -0.989746, -0.109128, 0.145611, -0.983305, 0.0577074, 0.3232, -0.944569, -0.149477, 0.408746, -0.900324
9549, 318.267, 0.973162, 1, 0.0878865, 0.0795017, -0.992953, -0.109335, 0.1519, -0.98233, 0.0379374, 0.317915, -0.94736, -0.14288, 0.413932, -0.899025
9550, 318.3, 0.969056, 1, 0.0930598, 0.082793, -0.992212, -0.110171, 0.149778, -0.982562, 0.042164, 0.31248, -0.948988, -0.145588, 0.40467, -0.902799
9551, 318.333, 0.969682, 1, 0.0818933, 0.0939882, -0.992199, -0.114419, 0.154766, -0.981303, 0.0361897, 0.32831, -0.943876, -0.146099, 0.412667, -0.899089
9552, 318.367, 0.972803, 1, 0.0692398, 0.0834906, -0.9941, -0.120582, 0.159336, -0.979833, 0.02417, 0.319956, -0.947124, -0.148951, 0.417204, -0.896524
9553, 318.4, 0.971029, 1, 0.0766448, 0.0778462, -0.994015, -0.115192, 0.140165, -0.983405, 0.0306459, 0.310697, -0.950015, -0.146958, 0.396368, -0.906254
9554, 318.433, 0.973533, 1, 0.0805132, 0.078973, -0.99362, -0.111816, 0.140898, -0.983689, 0.0339284, 0.318392, -0.947352, -0.144291, 0.40349, -0.903535
9555, 318.467, 0.97083, 1, 0.100339, 0.0822925, -0.991544, -0.123807, 0.154363, -0.980226, 0.055171, 0.314951, -0.947503, -0.152638, 0.414234, -0.89728
9556, 318.5, 0.971971, 1, 0.0779281, 0.0812673, -0.993641, -0.118332, 0.152079, -0.981259, 0.0329446, 0.313673, -0.948959, -0.14777, 0.407243, -0.901287
9557, 318.533, 0.97241, 1, 0.0757488, 0.0759411, -0.994231, -0.120678, 0.145797, -0.981927, 0.0306808, 0.307211, -0.951147, -0.150462, 0.3999, -0.904125
9558, 318.567, 0.971394, 1, 0.0852928, 0.0921695, -0.992084, -0.125495, 0.150514, -0.98061, 0.0423692, 0.322332, -0.945678, -0.154861, 0.406194, -0.900569
9559, 318.6, 0.970852, 1, 0.0875299, 0.0745817, -0.993366, -0.110854, 0.149437, -0.982538, 0.0420163, 0.304624, -0.951546, -0.140272, 0.402772, -0.904488
9560, 318.633, 0.96999, 1, 0.0898566, 0.082535, -0.992529, -0.111808, 0.151247, -0.982152, 0.044506, 0.315568, -0.947859, -0.141978, 0.408279, -0.901748
9561, 318.667, 0.97251, 1, 0.088423, 0.0920348, -0.991822, -0.113941, 0.158001, -0.980843, 0.0476855, 0.324789, -0.944584, -0.139786, 0.415284, -0.898888
9562, 318.7, 0.972609, 1, 0.0780908, 0.090342, -0.992844, -0.114316, 0.149899, -0.98207, 0.0346774, 0.323698, -0.945525, -0.144019, 0.406599, -0.902184
9563, 318.733, 0.971827, 1, 0.0802094, 0.0802104, -0.993546, -0.111501, 0.143231, -0.983388, 0.0345727, 0.312281, -0.94936, -0.1427, 0.398919, -0.905815
9564, 318.767, 0.972719, 1, 0.091843, 0.0732878, -0.993073, -0.102754, 0.138454, -0.985024, 0.0415248, 0.310772, -0.949577, -0.137894, 0.400619, -0.905809
9565, 318.8, 0.973023, 1, 0.0927609, 0.07331, -0.992986, -0.0993267, 0.163249, -0.981572, 0.0419757, 0.300909, -0.952729, -0.130044, 0.414199, -0.900848
9566, 318.833, 0.971363, 1, 0.0832857, 0.093883, -0.992094, -0.114525, 0.158494, -0.980696, 0.0296376, 0.323918, -0.945621, -0.152219, 0.413676, -0.897609
9567, 318.867, 0.97222, 1, 0.107159, 0.0888236, -0.990266, -0.114853, 0.148288, -0.982252, 0.0494566, 0.317334, -0.947023, -0.156866, 0.407251, -0.899744
9568, 318.9, 0.972256, 1, 0.130203, 0.0869503, -0.987667, -0.107569, 0.156395, -0.981819, 0.070651, 0.30516, -0.949677, -0.149131, 0.408461, -0.900511
9569, 318.933, 0.969746, 1, 0.120402, 0.0934487, -0.988317, -0.108139, 0.15188, -0.982466, 0.0601705, 0.313036, -0.947833, -0.152436, 0.404449, -0.901767
9570, 318.967, 0.96922, 1, 0.108779, 0.0996259, -0.989061, -0.0959479, 0.146959, -0.984478, 0.048009, 0.320601, -0.945997, -0.143262, 0.398053, -0.906107
9571, 319, 0.97055, 1, 0.130255, 0.104118, -0.985999, -0.0916948, 0.132411, -0.986944, 0.0672607, 0.32247, -0.944187, -0.144651, 0.386159, -0.91102
9572, 319.033, 0.97003, 1, 0.109018, 0.0926206, -0.989715, -0.0881302, 0.143479, -0.985721, 0.0430768, 0.315822, -0.94784, -0.139733, 0.395996, -0.907558
9573, 319.067, 0.969235, 1, 0.117629, 0.0818154, -0.989682, -0.0826211, 0.140322, -0.986653, 0.047258, 0.30679, -0.950603, -0.137045, 0.395012, -0.908396
9574, 319.1, 0.970503, 1, 0.120935, 0.0692001, -0.990246, -0.0914617, 0.138511, -0.986129, 0.0482556, 0.293257, -0.954815, -0.145901, 0.393356, -0.907736
9575, 319.133, 0.968465, 1, 0.132565, 0.0863409, -0.987407, -0.094607, 0.146296, -0.984707, 0.0590516, 0.303298, -0.951064, -0.151272, 0.397418, -0.905083
9576, 319.167, 0.968498, 1, 0.12594, 0.0768651, -0.989056, -0.0830123, 0.154208, -0.984545, 0.0507246, 0.30015, -0.952542, -0.138117, 0.407477, -0.90271
9577, 319.2, 0.971603, 1, 0.136209, 0.0917803, -0.98642, -0.0881995, 0.142204, -0.9859, 0.0655922, 0.307095, -0.949416, -0.14385, 0.392802, -0.908303
9578, 319.233, 0.971079, 1, 0.116229, 0.0796039, -0.990027, -0.0860926, 0.149432, -0.985017, 0.036371, 0.297383, -0.954065, -0.147, 0.39689, -0.906018
9579, 319.267, 0.971444, 1, 0.128008, 0.0761361, -0.988846, -0.0800067, 0.136396, -0.987418, 0.0450385, 0.293753, -0.95482, -0.145786, 0.386232, -0.910808
9580, 319.3, 0.968505, 1, 0.14098, 0.0811146, -0.986684, -0.0731951, 0.140507, -0.98737, 0.0582647, 0.297442, -0.95296, -0.138989, 0.39045, -0.910072
9581, 319.333, 0.970356, 1, 0.11811, 0.0682809, -0.99065, -0.0826502, 0.139953, -0.986703, 0.0311597, 0.282603, -0.958731, -0.150093, 0.384206, -0.910966
9582, 319.367, 0.969676, 1, 0.119168, 0.0673843, -0.990585, -0.0813876, 0.139689, -0.986845, 0.033101, 0.280213, -0.959367, -0.14789, 0.38252, -0.912034
9583, 319.4, 0.970253, 1, 0.12504, 0.0591581, -0.990386, -0.0803128, 0.144675, -0.986214, 0.0382848, 0.264229, -0.9637, -0.144401, 0.380795, -0.913315
9584, 319.433, 0.972085, 1, 0.117505, 0.0826311, -0.989629, -0.0876674, 0.150122, -0.984773, 0.032601, 0.285461, -0.957836, -0.153436, 0.384477, -0.910294
9585, 319.467, 0.971001, 1, 0.125216, 0.0693099, -0.989706, -0.0867311, 0.155342, -0.984046, 0.0373578, 0.274144, -0.960963, -0.151228, 0.39213, -0.907394
9586, 319.5, 0.969867, 1, 0.119464, 0.0664175, -0.990615, -0.0777846, 0.142319, -0.98676, 0.0308245, 0.274588, -0.961068, -0.145773, 0.380458, -0.913237
9587, 319.533, 0.970529, 1, 0.126628, 0.0691631, -0.989536, -0.0723606, 0.142222, -0.987186, 0.0359376, 0.27933, -0.959522, -0.142836, 0.383138, -0.91258
9588, 319.567, 0.969877, 1, 0.126605, 0.0673503, -0.989664, -0.074023, 0.136114, -0.987924, 0.0393336, 0.274786, -0.9607, -0.142229, 0.374921, -0.916081
9589, 319.6, 0.971005, 1, 0.11987, 0.0776885, -0.989745, -0.0736733, 0.142902, -0.986991, 0.034693, 0.289027, -0.956692, -0.140424, 0.38439, -0.912428
9590, 319.633, 0.969376, 1, 0.131108, 0.0842745, -0.98778, -0.0741245, 0.140181, -0.987347, 0.0489666, 0.29299, -0.954861, -0.139716, 0.38207, -0.913511
9591, 319.667, 0.969828, 1, 0.125912, 0.0688305, -0.989651, -0.0738459, 0.128563, -0.988948, 0.0347033, 0.280869, -0.959119, -0.147667, 0.372386, -0.916255
9592, 319.7, 0.972586, 1, 0.131872, 0.062063, -0.989322, -0.0765551, 0.135299, -0.987843, 0.0401674, 0.275372, -0.960498, -0.147854, 0.381046, -0.912657
9593, 319.733, 0.970972, 1, 0.132968, 0.0796778, -0.987912, -0.0875896, 0.146924, -0.985262, 0.050636, 0.28697, -0.9566, -0.15062, 0.388917, -0.908877
9594, 319.767, 0.97118, 1, 0.134072, 0.0755273, -0.988089, -0.0863459, 0.145821, -0.985536, 0.0528884, 0.281682, -0.958049, -0.147668, 0.386703, -0.910305
9595, 319.8, 0.968299, 1, 0.128152, 0.0731838, -0.989051, -0.0800085, 0.143381, -0.986428, 0.0442872, 0.285508, -0.957353, -0.144216, 0.388056, -0.910282
9596, 319.833, 0.96679, 1, 0.158088, 0.0760882, -0.984489, -0.0751225, 0.155045, -0.985047, 0.0675288, 0.281149, -0.957285, -0.14359, 0.397187, -0.906435
9597, 319.867, 0.963477, 1, 0.175971, 0.138432, -0.974613, -0.0609775, 0.2325, -0.970683, 0.0798093, 0.333302, -0.939436, -0.13074, 0.462742, -0.876799
9598, 319.9, 0.964368, 1, 0.134861, 0.166215, -0.976824, -0.0497543, 0.234654, -0.970805, 0.0485672, 0.366855, -0.929009, -0.116258, 0.462431, -0.879
9599, 319.933, 0.965075, 1, 0.134424, 0.142911, -0.980564, -0.0575125, 0.236027, -0.970043, 0.0426783, 0.345069, -0.937607, -0.123959, 0.464165, -0.877032
9600, 319.967, 0.96833, 1, 0.163136, 0.128798, -0.97816, -0.0685081, 0.222449, -0.972534, 0.0800036, 0.322309, -0.943248, -0.1262, 0.450422, -0.883851
9601, 320, 0.96804, 1, 0.159199, 0.0941062, -0.982751, -0.0896596, 0.192093, -0.977273, 0.071162, 0.292413, -0.953641, -0.15146, 0.427071, -0.891443
9602, 320.033, 0.969293, 1, 0.160491, 0.107702, -0.981144, -0.0788874, 0.16181, -0.983664, 0.086271, 0.311515, -0.946317, -0.136963, 0.404432, -0.904254
9603, 320.067, 0.969058, 1, 0.156021, 0.108913, -0.981731, -0.0808601, 0.157174, -0.984255, 0.0749817, 0.309761, -0.947853, -0.146871, 0.396366, -0.906269
9604, 320.1, 0.965858, 1, 0.135021, 0.0751658, -0.987988, -0.0825181, 0.173899, -0.9813, 0.0466538, 0.289924, -0.955912, -0.145539, 0.418866, -0.896309
9605, 320.133, 0.969111, 1, 0.131863, 0.0698404, -0.988805, -0.0726531, 0.180309, -0.980923, 0.0484085, 0.284921, -0.957328, -0.128908, 0.422806, -0.897005
9606, 320.167, 0.96831, 1, 0.137886, 0.0714947, -0.987864, -0.0744326, 0.177534, -0.981296, 0.0557712, 0.284686, -0.956997, -0.130182, 0.420042, -0.898119
9607, 320.2, 0.97006, 1, 0.135889, 0.0705328, -0.98821, -0.0944311, 0.164075, -0.981918, 0.0504127, 0.283885, -0.957532, -0.155558, 0.410163, -0.898648
9608, 320.233, 0.969271, 1, 0.123381, 0.0683764, -0.990001, -0.0849147, 0.172814, -0.981287, 0.0458909, 0.28003, -0.958894, -0.137019, 0.412397, -0.900641
9609, 320.267, 0.968884, 1, 0.115034, 0.0856844, -0.989659, -0.101016, 0.151822, -0.983232, 0.0425964, 0.297381, -0.953808, -0.155472, 0.394968, -0.905444
9610, 320.3, 0.968535, 1, 0.130476, 0.0798422, -0.988231, -0.0989485, 0.145658, -0.984374, 0.0563343, 0.289056, -0.955653, -0.155074, 0.389156, -0.908025
9611, 320.333, 0.969997, 1, 0.125139, 0.0988483, -0.987203, -0.0861706, 0.169321, -0.981787, 0.0556845, 0.308277, -0.949665, -0.137009, 0.409482, -0.901972
9612, 320.367, 0.971048, 1, 0.120746, 0.0874325, -0.988826, -0.0791197, 0.151208, -0.98533, 0.0513135, 0.299404, -0.952745, -0.131765, 0.392664, -0.910194
9613, 320.4, 0.966901, 1, 0.136492, 0.0727618, -0.987965, -0.0953268, 0.15503, -0.9833, 0.0621784, 0.282049, -0.957383, -0.148538, 0.397888, -0.905329
9614, 320.433, 0.968767, 1, 0.150968, 0.0914373, -0.984301, -0.0979648, 0.156064, -0.982877, 0.0826081, 0.295, -0.95192, -0.148902, 0.397022, -0.90565
9615, 320.467, 0.969862, 1, 0.141939, 0.0990369, -0.984909, -0.0970313, 0.151138, -0.983739, 0.0814496, 0.305834, -0.948595, -0.142899, 0.394301, -0.907803
9616, 320.5, 0.969732, 1, 0.14774, 0.103299, -0.983617, -0.108015, 0.147907, -0.983085, 0.0874408, 0.304623, -0.948451, -0.154775, 0.388942, -0.908168
9617, 320.533, 0.970236, 1, 0.128468, 0.0956161, -0.987094, -0.100443, 0.171678, -0.980019, 0.069617, 0.304424, -0.949989, -0.140056, 0.412904, -0.899941
9618, 320.567, 0.970719, 1, 0.126752, 0.0959786, -0.98728, -0.0989654, 0.173409, -0.979865, 0.0693174, 0.301715, -0.950875, -0.137221, 0.410752, -0.901362
9619, 320.6, 0.969259, 1, 0.110634, 0.0998514, -0.988833, -0.10359, 0.158912, -0.981843, 0.0515903, 0.312408, -0.948546, -0.146975, 0.401858, -0.90383
9620, 320.633, 0.969313, 1, 0.102049, 0.0894803, -0.990747, -0.101625, 0.152234, -0.983106, 0.0401398, 0.308398, -0.95041, -0.147317, 0.399326, -0.904896
9621, 320.667, 0.971996, 1, 0.104761, 0.0915312, -0.990276, -0.0948506, 0.164269, -0.981845, 0.0480175, 0.306772, -0.950571, -0.133758, 0.40663, -0.903748
9622, 320.7, 0.971692, 1, 0.122149, 0.0858663, -0.988791, -0.10018, 0.159635, -0.98208, 0.0654194, 0.303014, -0.950738, -0.138748, 0.407493, -0.902606
9623, 320.733, 0.96871, 1, 0.119763, 0.0948282, -0.988263, -0.110834, 0.165894, -0.979895, 0.0623985, 0.308855, -0.94906, -0.150439, 0.411278, -0.89901
9624, 320.767, 0.968341, 1, 0.127347, 0.0989767, -0.986907, -0.114121, 0.165096, -0.979653, 0.0705, 0.312331, -0.947354, -0.153799, 0.412253, -0.897994
9625, 320.8, 0.973338, 1, 0.155988, 0.101556, -0.982524, -0.0947371, 0.171326, -0.980649, 0.110063, 0.309796, -0.944411, -0.123171, 0.416676, -0.900672
